id,job_id,service_id,service_name,service_description,price,duration,created_at
098f7cfe-c0e6-4afe-9c68-35cdbeb53055,18e0d50b-afa9-47a2-87fd-3e1e71eb330c,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,125,1,2025-09-20 16:36:02.68469+00
098f832f-eb07-4dd7-af63-fc2e329a3050,36de5c39-f866-4c67-82f4-bb791f0157d8,0c8159c5-aa2d-4642-b350-34a8727eb381,Window Track Detailing,,125,1,2025-09-20 18:12:53.85032+00
0994d5cb-a640-4793-889c-7c5015187dc1,b0ea68f7-eb8b-46ff-9b44-7d89b5f38235,01c3dd17-8d6e-48db-b5f9-7855c0cc954d,Semi- Annually Track Detailing,,39,1,2025-11-03 17:46:30.286561+00
099dc9a7-2293-4990-b5fd-fb21e03d273f,6e6d8aa9-120b-4ecc-b58a-bffa27b1fe94,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,246,1,2025-11-03 18:48:49.742351+00
099e93f4-f9f3-4240-b87a-efa6e1aa59f2,064eb916-2ac3-4be9-a9a4-9901d3e1c339,ed97b411-43a8-4e6b-b37f-9038caf499cc,Semi Annual Interior Window cleaning,,150,2,2025-11-04 17:21:20.484098+00
09a606bf-17f6-444f-a509-fa8f62317ed5,e301fc39-48be-42ec-b1ea-a322c5005d57,67937211-d276-48ca-8350-d84b7c28f5a1,Quarterly Interior Window Cleaning,,127,1,2025-10-27 14:16:11.821972+00
09a790c9-8ef7-4185-b624-4969125fd93e,412e3e9f-65ae-4256-bade-3c75094e6bd0,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,186,1,2025-10-09 21:39:00.973161+00
09a9f767-6417-4cb7-8f5d-e907e2ea0922,868adc0a-c165-4db6-a7dd-0e46f0de4784,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,98.51,1,2025-09-27 16:10:35.370112+00
09b7dc26-4db8-4a3f-be63-2471568fbf1f,c82af81b-d422-4c3b-8e78-fbff03db08aa,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,125,1,2025-09-20 17:59:15.363984+00
09c8a7d2-ddcd-4e28-947a-6ebeb7706f7a,a953f0aa-a645-4340-9bc0-db3213f0aeeb,f9e997c8-4534-4c78-878c-9546b57e8ee6,Quarterly Exterior Window Cleaning,,125,1,2025-10-31 17:50:12.703808+00
09cbd03a-e57c-4210-aa63-33deaf79352f,84b12783-ae80-40a9-bd4e-ab9aa66c37cd,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,243,1,2025-10-04 17:33:10.768454+00
09d002ef-bf58-43fe-9568-15f5b4b03226,ca95a74b-9642-4d41-886a-28f0cb46c12b,db2adf09-83aa-4837-9d3e-87f3f4ca5c32,Rogelio Rodriguez's 1 Time Window Cleaning Service,,143,1,2025-11-18 20:35:34.611021+00
09d5fd48-be07-4d31-b346-21427f663397,c6ba99ca-108a-4604-bac5-89adb6a65107,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,322,1,2025-09-24 20:07:53.973307+00
09e0497b-b339-43e3-84a9-0bd3f3d6249e,124c3211-0510-4ac9-b1b2-7455743ec348,57aa91bf-b30e-4be0-8de5-a20aabb49b40,Semi-Annualy Window Cleaning,,166,1,2025-11-03 17:46:30.286561+00
09ea072b-34be-429b-80da-feeb03e9c430,c3eec89b-e736-4614-ac93-fe8c4055c1ce,403d81cd-34b2-45b3-9c38-2069c5b4c888,Semi Annual Exterior Window Cleaning,,393,2,2025-10-22 20:08:37.438664+00
09ef2c33-db40-45eb-9490-d1c634ec7f42,16b8b5b4-355e-4ffa-b3f8-fb6d4f1d69c9,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,277,1,2025-09-27 23:06:51.654174+00
09f14fd8-5953-4115-b60b-528af33d78de,2b0dda1d-a5d4-4f1d-aaaa-c6cdb3584768,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,64.95,1,2025-10-04 16:46:28.99294+00
0a030ebf-45f2-4064-b58b-c8abe3229c86,7a21a51e-4f93-4ff6-a055-a22e9440a0a6,0cd2d694-8e78-422e-9508-4f734ee12ff2,interior window cleaning,,367,1,2025-11-18 18:31:57.575965+00
0a07f6f8-6075-4ff3-b796-1a9027950519,5ac43a1c-2d9e-4af9-92d7-3210b6cbdecf,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,55,1,2025-10-09 21:13:40.27295+00
0a0ed331-a2f2-4a77-a32c-24bf9bccd7bf,9cb61e1f-0829-4a29-95a2-72867c200454,c8b98321-b9b1-4e5b-9cec-e4920201d8a5,Quarterly Gutter Cleaning,,333,2,2025-11-20 16:43:41.538825+00
0a0f16ab-5526-4b73-a64b-810538941a19,05c8c623-0dd8-4437-890d-237e331a418e,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,125,1,2025-09-20 17:33:09.756243+00
0a1b0905-a3cb-4423-a051-86c367495cbe,93780e46-7d0d-4080-b4cd-84850e973846,66991f40-fa20-44d0-88f4-d9d04308100b,Window Screen Cleaning,,32,1,2025-11-03 20:42:38.390095+00
0a28a725-b2b2-41c7-a9cf-3df45588d5db,3905f589-efaa-4f9e-aaef-2d8807160e10,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,125,1,2025-09-20 16:19:51.950264+00
0a292269-b16b-4226-89c5-9317824a2ff5,8ab2c650-bcb1-437c-a05b-40c65a35da01,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,292,1,2025-09-27 16:21:48.420657+00
0a2a6cbd-cc6c-4977-b76d-2687c7c80a17,7eee42f0-0934-4128-8f29-1f7a9f6e5848,c2baf322-aba8-4a1a-b0c8-7064d2c859c6,Glass  and mold Cleaning,,1900,1,2025-11-03 16:25:18.818408+00
0a2c4636-814b-4097-9a80-495be70655af,960f3528-37d1-48aa-81ca-10febcf67540,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,125,1,2025-09-19 17:43:24.742756+00
0a38ac5b-fe36-41f9-a8cb-21ae78027792,7f716e17-705a-4915-8c14-14d20636c470,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,143,1,2025-10-03 23:04:10.569889+00
0a4840bc-0dbb-4455-a7d8-d0bebf77a369,21638150-a582-45ed-a7c1-3c8901507ac3,e650a313-d4b9-4dc0-a8e3-c662993eec1a,Quarterly Window Cleaning,,111,2,2025-11-12 23:25:44.229294+00
0a4f432f-d54d-43cb-80aa-4844861bcbff,e07795e5-8883-4519-a19b-bf6846ae9e46,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,279,1,2025-09-27 16:19:19.026838+00
0a5335d5-5b7e-4247-a872-c04d79867307,4e1b0475-054b-4480-9355-99039bd01fa0,f9e997c8-4534-4c78-878c-9546b57e8ee6,Quarterly Exterior Window Cleaning,,111,1,2025-11-04 21:30:17.986762+00
0a54cc03-96a7-4bcc-a0ed-f1386c62b0ac,b3e3073c-0bf1-4537-9f5a-1db404176ed9,c8b98321-b9b1-4e5b-9cec-e4920201d8a5,Quarterly Gutter Cleaning,,372,2,2025-11-26 20:22:03.396786+00
0a567c9c-54eb-4ce2-8705-60d29e7fcc40,b7556c36-2a0b-45ad-b556-b5ce810b1226,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,138,1,2025-11-04 18:07:49.171179+00
0a57c9d1-3363-49db-b2a6-730e1cb60a93,67a12574-7105-4764-821c-674f16ac8d1e,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,358,1,2025-09-27 15:55:03.747095+00
0a5b6ac4-ddc2-4664-ad60-c5b589b60ecb,facb3fd1-fc8b-4d53-9286-845a4be2a2ed,b4e24cc9-7c2d-4478-81a3-6fc12e1a5d1d,Quarterly Track Detailing,,29,1,2025-11-04 20:26:28.607009+00
0a6451dd-7aed-4f98-8ab5-29c1cc70f2de,eec81236-fa01-4d20-8ab6-bc849ab456b9,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,115,1,2025-10-10 00:56:17.680457+00
0a6a2749-5ebd-4158-a46c-d821a8b5335a,87c854f2-93d7-4b05-841a-2f5d114ab790,d989c4c0-c6cd-4c6e-9b63-edc7558134ba,Semi-Annual Interior Window Cleaning,,188,1,2025-11-08 21:08:03.576826+00
0a6e7b60-126f-4184-b0d4-79c266e8aee0,435c04bd-9bfd-4c52-b8d4-016c4e4c34a0,67937211-d276-48ca-8350-d84b7c28f5a1,Quarterly Interior Window Cleaning,,164,1,2025-11-26 20:22:03.396786+00
0a703daa-8644-4d4e-8e25-2b51b5be4d4f,94809cc1-60f5-4a0b-9323-fbe0f0e4ad9f,d4ddf9d3-fcb8-4388-8502-15b1a3939e51,Patio Pressure Washing,,69,1,2025-10-27 13:59:06.429333+00
0a732640-6d78-4301-9a32-365f78c3bb6e,05d86d5c-33b4-42bf-957f-92e6000ab15e,e650a313-d4b9-4dc0-a8e3-c662993eec1a,Quarterly Window Cleaning,,98,2,2025-10-29 15:35:26.366842+00
0a746be3-2d1e-4589-a59d-5c1be96c432f,0846a3e2-a078-4812-aeda-f0e051213680,0c8159c5-aa2d-4642-b350-34a8727eb381,Window Track Detailing,,43,1,2025-10-27 14:16:11.821972+00
0a8f9e62-32ef-46fc-93bc-c7b53d2ebfde,76989d27-cf42-44b6-a9c1-cac8bf7cc5ae,e650a313-d4b9-4dc0-a8e3-c662993eec1a,Quarterly Window Cleaning,,111,2,2025-11-12 23:25:44.229294+00
0a93c69c-dac3-4dda-9bf0-8f5f99e6dac4,86a038a1-3be1-466c-8877-0d75af84909c,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,55,1,2025-10-09 21:13:40.27295+00
0a9cca4f-5e07-43c1-98a2-cd3cbe64a60f,3e60b4a4-9cd7-49d5-a82a-8bf23dfd0c05,0cd2d694-8e78-422e-9508-4f734ee12ff2,interior window cleaning,,407,2,2025-11-14 19:28:02.219763+00
0aa199d1-5338-4cee-83c1-e45eb51966df,6c255fa4-5e8a-4b5f-9b0f-a1a929f75555,e32caf46-7592-4567-8cb2-1ebfcfb04e84,Roof cleaning,,65,1,2025-10-13 16:03:27.320915+00
0aa5b9dc-83f9-4858-a2d4-3ec3cf53b1cb,0f23b370-9281-4766-a33b-20fe53392154,6ea27cb2-a889-415e-999a-2c23b5a79167,Semi Annual Track Detailing,,42,1,2025-10-28 21:28:04.649559+00
0aad8ac1-bbeb-4bb2-93f7-c4999e9f2812,22a1fb71-203b-471f-a184-ca499a83749a,f550bb81-e243-4632-a61f-f04332a8d5b9,Monthly Interior Window Cleaning,,59,1,2025-12-01 23:01:23.711981+00
0aae1fa0-783f-462d-8ea5-191d70edec1a,0325e597-7198-4125-b4bf-fe8f57e439bb,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,125,1,2025-09-19 17:16:28.646185+00
0ab94cab-49d0-4b76-b13c-533d0e54ac6d,2749e040-80c9-4f11-b0d6-d7ae74935f95,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,104,1,2025-11-03 21:57:01.655842+00
0ab95706-3031-4baf-a1ee-fa86062d9bf3,3fe86e94-6a05-4b17-8f96-249e78a2a2d4,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,125,1,2025-09-20 17:24:31.278849+00
0ab969f3-6a2e-42e9-aeef-cde9c108837a,c7b4e19c-ede3-4f1a-9278-dfe9ba4cf63b,51189256-4f95-4d9c-b64a-bd991bffd2e0,Gutter Repair,,180,1,2025-11-03 17:59:41.985599+00
0ac5427e-d73d-4e3e-ba90-b44ecf16f1c8,7f4d0d85-e4a0-4854-be4c-80998f17d1f0,9a9467a5-4fcc-4ce5-bee7-013e4092ad9f,Clean light fixtures around the house,,75,2,2025-11-10 22:09:38.768649+00
0ac65943-4e66-4b79-9add-b9334e32a14c,2cf84259-a3ef-4780-8a4e-440ba6dd5c9d,67937211-d276-48ca-8350-d84b7c28f5a1,Quarterly Interior Window Cleaning,,125,1,2025-10-31 17:50:12.703808+00
0acf094b-ec7d-4cb6-8f78-9ca3e5be2303,ecad528c-3d29-4f62-8449-5b75ec534937,0cd2d694-8e78-422e-9508-4f734ee12ff2,interior window cleaning,,145,1,2025-11-14 18:30:01.013507+00
0ad680c4-df48-4ebe-821b-b517309259ce,14140a69-3433-4bde-86f1-94911e2bff90,f9e997c8-4534-4c78-878c-9546b57e8ee6,Quarterly Exterior Window Cleaning,,124,1,2025-11-07 22:08:20.817726+00
0adcd66e-0abb-4216-ab53-a50f3e332aa8,6308b427-0a79-4f27-a20b-002b75da6a24,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,154,1,2025-11-21 23:13:29.85637+00
0ae6a3c7-6a2a-4c83-a2e8-2549ac9221c9,6f569043-e318-4fc1-b431-ad8021da3e15,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,138,1,2025-09-19 18:21:04.204394+00
0aebb18c-0eb6-454e-be45-c534f4e3bb43,7094eaf8-050c-48bf-8395-a918a4c50783,8546f264-a074-4af7-a822-f442ba8d9a5a,Semi Annual Screen Cleaning,,25,1,2025-11-22 20:54:56.98411+00
0af2e2f6-6626-4b15-a06d-807cd700b18b,f120892f-63b5-43d4-b734-138d7c9ee4c3,c8b98321-b9b1-4e5b-9cec-e4920201d8a5,Quarterly Gutter Cleaning,,652,2,2025-11-10 17:36:06.411676+00
0af69bf9-82de-4c41-9bbb-b5e9e62e3b82,19c39a11-858d-41b8-a2fd-0a9f5bddd94d,66ef6bc6-fc71-4a40-950d-8f5038d97eca,sunroom window cleaning inside,,38,1,2025-10-28 20:25:34.15429+00
0af833e8-af27-4be0-9eaf-d0637b46b622,b87c3664-e29b-42bb-ae5d-1ac3b65ccb76,e650a313-d4b9-4dc0-a8e3-c662993eec1a,Quarterly Window Cleaning,,295,2,2025-11-20 20:39:38.101835+00
0b1fcba1-1ae3-46c6-905b-c0b4e9836e1c,004ed323-9e98-47a8-afa7-0efaefac62e2,8546f264-a074-4af7-a822-f442ba8d9a5a,Semi Annual Screen Cleaning,,19,1,2025-11-24 22:28:02.166259+00
0b239f21-681a-40c8-8a08-a5e000f880b3,ed4532d4-e712-4144-8ca9-06ffe31b63da,de85a3a7-af6c-4374-a9cd-93173ed66816,Semi Annually Screen Cleaning,,100,1,2025-11-24 16:09:46.921212+00
0b300821-f7ba-4c44-90c5-f44fb2645a3a,d56f92a0-7d2d-4198-8182-7509d7c51b23,4cf40007-4725-4393-8788-a4a09e8f703c,Semi Window Cleaning +track detailling,,23,1,2025-10-10 19:48:04.66023+00
0b363069-2f1f-4663-9294-1769276c880d,a4fb27f6-bcf0-4f93-8f08-9a0370d62c9b,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,126,1,2025-10-25 17:41:55.054787+00
0b36adca-db53-4b84-bafe-3448a6e830a1,7ae1424c-d2c2-40d1-91bc-444af67907f4,334dbf4c-cc3c-488c-bb7d-7784d433dd73,Driveway Pressure Washing,,210,1,2025-11-10 22:09:38.768649+00
0b388dcd-e93b-4156-ab8f-aa1a0b4f80f6,2637d32c-0d7e-4252-9198-bebcf3be7f18,66991f40-fa20-44d0-88f4-d9d04308100b,Window Screen Cleaning,,32,1,2025-11-03 20:42:38.390095+00
0b3b4aa0-d719-484e-9e38-aad7084c433e,b1e41e18-08d1-4116-88b4-6001b11be0b6,f9e997c8-4534-4c78-878c-9546b57e8ee6,Quarterly Exterior Window Cleaning,,124,1,2025-11-07 22:08:20.817726+00
0b442233-8c71-4d09-a7df-661d642304ca,2999d957-e831-4662-a093-3e9892ad626d,e650a313-d4b9-4dc0-a8e3-c662993eec1a,Quarterly Window Cleaning,,72,2,2025-10-22 16:03:25.481617+00
0b51078a-a637-4852-ab9e-1525a8933816,8855a4bc-055e-4592-a32d-a006788578a6,f9e997c8-4534-4c78-878c-9546b57e8ee6,Quarterly Exterior Window Cleaning,,160,1,2025-11-19 15:43:25.861946+00
0b5c5a81-29f3-441d-b749-d8821e31c643,daffd83a-d59b-4b6c-8ae8-a9c6ac29313c,f9e997c8-4534-4c78-878c-9546b57e8ee6,Quarterly Exterior Window Cleaning,,85,1,2025-11-03 20:42:38.390095+00
0b64e792-7781-448a-adf3-a2b7b75f3f56,ea1e681c-8eb2-4ea4-9e5a-28446855bdc6,b4e24cc9-7c2d-4478-81a3-6fc12e1a5d1d,Quarterly Track Detailing,,13,1,2025-12-02 23:27:17.560205+00
0b67ed8a-0f02-4189-bbf4-76603c72318d,2c0be961-0547-49c1-a857-107957638e53,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,247,1,2025-10-17 22:46:00.040042+00
0b68cc92-2631-4dc7-82a6-be74bc9b24a7,78e3d7a0-28cd-435c-9031-66fafdbf36c3,67937211-d276-48ca-8350-d84b7c28f5a1,Quarterly Interior Window Cleaning,,116,1,2025-11-04 17:28:28.874136+00
0b781ac8-68b5-42fb-ab7d-2a29f2bdbec8,034b0d9a-56f3-4b64-a597-7ececd12b8da,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,205,1,2025-09-27 16:25:56.350802+00
0b7ea847-8acc-49e5-b662-a23c3773bb96,b748a152-8710-431e-a9be-98435c7db65c,76a4c1cb-9ef8-4783-a35c-c14c7cd0f459,Montlhy custom service,,55,2,2025-11-21 22:52:31.71649+00
0b86356f-95e0-4a37-afae-558cc82b5948,0b1fd2a2-94b7-49b8-a7dc-5961175ca289,8546f264-a074-4af7-a822-f442ba8d9a5a,Semi Annual Screen Cleaning,,26,1,2025-11-12 23:50:30.599944+00
0b8a8de7-586b-47f7-aaa9-091efc0d6764,f0ef2c16-ebbf-492d-8d3f-c0a2a2d81331,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,143,1,2025-10-03 23:04:10.569889+00
0b9bceeb-a4a4-40b9-8adf-a55b0a0f3485,f6ba3de5-3d63-4507-b67a-13f03a049f48,b4e24cc9-7c2d-4478-81a3-6fc12e1a5d1d,Quarterly Track Detailing,,11,1,2025-10-28 20:10:20.748694+00
0ba104f7-243f-4ad9-90a0-b0e7d08ec782,acace6db-b1d9-4939-891e-4f2ca00b5d3d,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,282,1,2025-10-27 14:16:11.821972+00
0ba2e3ab-7efa-4a98-a5a7-e72b644379cf,ae079550-4b50-4fdf-8831-f40e7ae90cb7,24e3c777-28e9-4407-bf2d-f189b7978ce4,Quarterly Screen Cleaning,,11,2,2025-11-25 22:14:10.198597+00
0ba79e55-8d75-4bfc-bbe0-a39966454698,a0107824-7173-4aa4-959b-eb5940c0885b,2d7bc778-543b-471e-820d-18a0ec2ed80c,Interior Window Cleaning,,91,2,2025-11-10 22:09:38.768649+00
0bb1051d-1e24-40e0-8a7d-e96e313a6a41,7d598e34-8479-4add-9047-05c208eb886e,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,154,1,2025-11-21 23:13:29.85637+00
0bb259e0-f153-49c3-8e52-c10e9032f9c0,49880b5a-a8c3-4a4a-b6f6-b9692d02cd77,d4ddf9d3-fcb8-4388-8502-15b1a3939e51,Patio Pressure Washing,,125,1,2025-09-20 17:19:35.08818+00
0bb5d644-24be-4c2d-b7f9-66bc7bc550df,83b428f0-f045-46cf-b287-57a1e5ffc758,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,279,1,2025-09-27 16:19:19.026838+00
0bb6ab8f-2e67-47f2-84ed-d59c3b2cdaa1,f2f70402-a38a-424f-8fa6-faca533afb01,f9e997c8-4534-4c78-878c-9546b57e8ee6,Quarterly Exterior Window Cleaning,,293,1,2025-11-25 23:12:37.038674+00
0bcdf705-9800-4ac5-8149-0c57df341fd3,512aa6a0-9653-4d44-bfee-4018832c29cc,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,424,1,2025-12-01 19:40:55.61279+00
0bd1fb74-8c38-4617-93b1-d58146f3ea2c,00f2d097-d2c5-42a7-832a-a622369f8de7,45c1e627-5d03-4841-abdf-a84c50ab142f,Semi Annually Window Cleaning,,185,1,2025-12-02 22:57:17.187846+00
0bd75a48-6b74-4e84-8f10-8d400cb628c3,a9b666cf-2813-4d44-83dd-699bf8a9de0f,c8b98321-b9b1-4e5b-9cec-e4920201d8a5,Quarterly Gutter Cleaning,,652,2,2025-11-10 17:36:06.411676+00
0bdd489c-bc80-47bf-91ad-72b5802cfc7e,326118d6-b112-4124-85d1-ae63eb62571e,67937211-d276-48ca-8350-d84b7c28f5a1,Quarterly Interior Window Cleaning,,75,1,2025-11-20 20:32:24.487601+00
0bf01899-cd82-40b9-af77-70f5d4df3062,e25c91f6-5875-46c0-a270-f72894cb342b,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,125,1,2025-09-20 17:30:44.096378+00
0bf40be8-d260-4001-a35a-4eb6863fdaea,023dd3c1-e0d2-4482-9b94-09ecac31aa5e,0cd2d694-8e78-422e-9508-4f734ee12ff2,interior window cleaning,,416,1,2025-12-02 15:41:02.420709+00
0bf610c4-eda2-4ee0-93b8-0d529c221d48,55a9f414-2c87-4359-a20b-855b04ea21b4,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,125,1,2025-09-20 16:21:43.906138+00
0bfb7491-5b68-4605-aec9-3230859e14c2,b72d174c-3912-4bc6-862c-db7a4221cb1e,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,138,1,2025-11-04 18:07:49.171179+00
0bfb9cac-ff2d-4301-9649-33bc4a88bf0a,fd8400ac-ac3f-4674-885c-3f400765981f,76a4c1cb-9ef8-4783-a35c-c14c7cd0f459,Montlhy custom service,,55,2,2025-11-21 22:52:31.71649+00
0bff516f-ed06-4ae8-af04-f03bd84efb31,700b4b36-0994-4bff-826c-e1f5f66976b9,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,125,1,2025-09-19 16:52:57.569663+00
0c055a8f-8fba-4c55-96f2-5b42c80a5c6e,6ce634b4-3476-4d49-9126-f81941ae307d,67937211-d276-48ca-8350-d84b7c28f5a1,Quarterly Interior Window Cleaning,,75,1,2025-10-28 20:10:20.748694+00
0c09c284-ad95-4ea1-ac70-5300c12f6c90,91463032-df2c-4049-8f68-dcdc52469813,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,143,1,2025-10-03 23:04:10.569889+00
0c0ee9bc-9ea1-4f1c-9250-b36fe58a1924,1b870600-40bb-4d55-a424-549998309793,f9e997c8-4534-4c78-878c-9546b57e8ee6,Quarterly Exterior Window Cleaning,,155,1,2025-10-28 20:03:38.927043+00
0c0f03cb-b746-46ad-98ab-ac213e9b6eae,9e416c73-7ec3-4d68-b4d3-a43df6772c4e,8546f264-a074-4af7-a822-f442ba8d9a5a,Semi Annual Screen Cleaning,,21,1,2025-11-04 18:17:58.479559+00
0c132505-c660-4205-9711-f98009894138,2fdd4c3b-f56c-4234-935c-65e0b294ce92,b4e24cc9-7c2d-4478-81a3-6fc12e1a5d1d,Quarterly Track Detailing,,5,1,2025-11-07 22:08:20.817726+00
0c1971b8-b2e9-43f7-927d-aad84ece7c19,7bff66ab-8c22-4dda-9d2c-8c6b5f45c584,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,125,1,2025-09-22 15:34:21.752162+00
0c19d2d5-e840-4c1c-8aba-a2da5e8170c5,f7f6a524-e717-4ab0-86bf-914059e4bf07,6ea27cb2-a889-415e-999a-2c23b5a79167,Semi Annual Track Detailing,,42,1,2025-10-28 21:28:04.649559+00
0c2598a6-fa1f-4124-bd9b-1275d2d42c7e,5048e9fc-af61-46cc-aa5f-fe4b179f0fe8,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,57,1,2025-10-14 17:11:55.746887+00
0c2fc6a5-3a80-405e-a3f8-c1505934d32d,6dde3aa5-dd8b-4d65-8efa-7b99e6c81d5c,d4ddf9d3-fcb8-4388-8502-15b1a3939e51,Patio Pressure Washing,,125,1,2025-09-20 17:19:35.08818+00
0c346c02-6336-402f-bf4d-6adf2b7a68f3,4359771d-8b3d-472e-a85f-ddd46d6b860b,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,243,1,2025-10-04 17:33:10.768454+00
0c398530-7822-4aca-9bda-aeeda47e135c,72272bf7-cf7f-4afd-9f5f-87b3943c7535,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,424,1,2025-12-01 19:40:55.61279+00
0c441735-d514-4be8-9079-0258f1097801,f238f79c-c67b-4da2-9d38-d6e15741727e,b4e24cc9-7c2d-4478-81a3-6fc12e1a5d1d,Quarterly Track Detailing,,8,1,2025-11-25 22:14:10.198597+00
0c48fcdb-23ab-49f4-be88-bb7e56072b5b,7037ac12-fc0e-4643-9ea0-12ff399f3935,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,154,1,2025-11-18 17:12:08.986789+00
0c49b308-14ad-48cc-93fa-2c3f1d38fc51,6d4992ae-f817-46b1-8607-d47912430b8c,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,115,1,2025-10-10 00:56:17.680457+00
0c4d2877-8127-433f-9db6-ed1ab6fd4537,a1a4e259-fd30-49b6-96f4-45a71273f50a,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,59,1,2025-11-04 19:56:02.435752+00
0c4d5456-8f15-4e4d-a9ca-7502ae177550,483ac8a5-510e-414f-ab46-d12e34adb4c6,67937211-d276-48ca-8350-d84b7c28f5a1,Quarterly Interior Window Cleaning,,116,1,2025-11-04 17:28:28.874136+00
0c4eaf62-ac0d-48f6-9a12-19d85cbaca6e,1ba371a9-b93f-41eb-afad-01763141de51,8546f264-a074-4af7-a822-f442ba8d9a5a,Semi Annual Screen Cleaning,,26,1,2025-11-12 23:50:30.599944+00
0c4fba6c-8c45-4282-9057-99ca566d40d8,a3cf281a-51ee-4804-bce0-1c61f3132353,f9e997c8-4534-4c78-878c-9546b57e8ee6,Quarterly Exterior Window Cleaning,,85,1,2025-11-03 20:42:38.390095+00
0c7a4c29-89a2-46dd-bf63-46bbe217d29d,0e8e180b-c10e-47a4-a902-c5d37bb7fbf2,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,176,1,2025-10-10 15:39:15.485931+00
0c90143c-4b1c-4cb5-be79-42ee837b0c5a,b2659b82-6929-403e-a6ff-01cb7fc4b4e0,b4e24cc9-7c2d-4478-81a3-6fc12e1a5d1d,Quarterly Track Detailing,,11,1,2025-10-28 20:10:20.748694+00
0c9d8d00-3757-4f9c-8a7e-2d8de84cc93f,783b9f19-d3f4-426e-8d27-100625fb33ed,24e3c777-28e9-4407-bf2d-f189b7978ce4,Quarterly Screen Cleaning,,18,1,2025-12-02 23:27:17.560205+00
0ca7f693-87cb-48c3-ab16-9c8f8272c57f,0c7392c4-ef5d-4e07-a8c4-467d77fa38c2,5a035468-d44e-425b-b1cd-8476280963e3,Monthly Exterior Window Cleaning,,64.95,1,2025-11-26 21:23:58.321188+00
0caa7e12-87bc-4f78-b333-255a5aba97dd,74efdcf3-9318-4bda-8512-11f209cd0e75,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,277,1,2025-09-27 23:06:51.654174+00
